66 33 83 ; 230 2 187 ; 138 118 67 ; 39 196 145 ; 251 55 20 ; 
138 153 377 ; 120 73 426 ; 99 100 32 ; 117 13 13 ; 172 208 488 ; 
229 96 371 ; 171 66 317 ; 180 253 470 ; 104 7 448 ; 15 53 373 ; 
168 222 468 ; 241 120 330 ; 85 20 178 ; 98 101 113 ; 50 174 287 ; 
146 197 499 ; 212 190 356 ; 210 56 15 ; 217 124 140 ; 14 213 268 ; 
236 161 311 ; 100 247 415 ; 121 198 429 ; 222 247 330 ; 140 158 409 ; 
81 241 227 ; 16 42 190 ; 72 13 246 ; 197 165 0 ; 154 165 494 ; 
60 180 400 ; 51 108 97 ; 249 21 361 ; 241 19 226 ; 143 116 57 ; 
129 8 489 ; 171 46 99 ; 184 40 351 ; 94 245 67 ; 3 155 48 ; 
184 79 167 ; 36 240 243 ; 57 246 458 ; 76 116 140 ; 193 209 401 ; 
201 187 380 ; 247 246 225 ; 31 65 348 ; 20 212 413 ; 175 45 411 ; 
255 32 462 ; 239 79 26 ; 229 177 74 ; 90 13 183 ; 43 90 36 ; 
230 55 393 ; 220 148 130 ; 29 157 289 ; 242 94 468 ; 31 125 169 ; 
63 159 88 ; 142 122 275 ; 63 120 31 ; 77 176 364 ; 167 52 354 ; 
222 121 262 ; 115 135 372 ; 16 140 341 ; 110 176 462 ; 235 233 360 ; 
138 210 83 ; 4 185 446 ; 125 144 100 ; 45 77 300 ; 97 99 37 ; 
218 165 64 ; 97 206 59 ; 237 211 154 ; 157 245 142 ; 135 10 344 ; 
89 61 467 ; 18 176 29 ; 163 176 354 ; 240 240 219 ; 83 125 456 ; 
249 178 157 ; 199 197 363 ; 154 75 204 ; 143 225 469 ; 153 229 478 ; 
215 212 253 ; 135 77 178 ; 55 203 85 ; 40 198 152 ; 165 238 392 ; 
87 119 67 ; 28 218 384 ; 103 158 271 ; 72 79 69 ; 45 158 241 ; 
1 115 498 ; 79 162 425 ; 26 227 320 ; 225 199 284 ; 207 155 116 ; 
71 194 57 ; 33 227 173 ; 192 202 21 ; 15 76 257 ; 173 93 373 ; 
33 7 67 ; 195 137 156 ; 166 145 171 ; 109 209 114 ; 8 57 259 ; 
202 71 358 ; 173 172 125 ; 120 45 219 ; 196 22 47 ; 33 72 226 ; 
40 167 88 ; 177 7 237 ; 67 183 204 ; 20 129 222 ; 78 44 295 ; 
149 166 315 ; 65 104 53 ; 110 75 395 ; 133 238 111 ; 205 160 475 ; 
116 0 228 ; 123 129 368 ; 50 197 174 ; 179 175 465 ; 223 6 377 ; 
134 101 27 ; 238 143 324 ; 57 102 441 ; 39 181 400 ; 199 200 161 ; 
200 252 246 ; 73 88 74 ; 15 102 5 ; 190 183 8 ; 197 29 251 ; 
42 208 143 ; 185 25 245 ; 31 162 479 ; 212 154 120 ; 156 23 215 ; 
152 97 138 ; 241 31 34 ; 87 89 140 ; 15 197 307 ; 44 228 461 ; 
252 227 194 ; 21 104 377 ; 184 219 62 ; 82 135 146 ; 106 90 238 ; 
203 245 19 ; 235 87 11 ; 68 3 288 ; 9 190 24 ; 237 56 35 ; 
209 118 199 ; 57 223 43 ; 21 2 245 ; 156 68 393 ; 247 90 443 ; 
236 13 353 ; 67 89 221 ; 71 149 472 ; 5 41 112 ; 61 204 149 ; 
180 155 390 ; 147 103 275 ; 149 72 253 ; 217 225 302 ; 52 204 394 ; 
65 34 245 ; 154 67 345 ; 48 79 229 ; 89 159 388 ; 38 248 481 ; 
193 62 119 ; 40 86 199 ; 112 167 98 ; 81 13 380 ; 30 15 189 ; 
64 9 117 ; 131 238 183 ; 210 23 249 ; 113 135 309 ; 105 253 35 ; 
167 176 313 ; 253 23 194 ; 164 17 223 ; 177 161 143 ; 193 11 53 ; 
202 168 43 ; 184 135 319 ; 208 1 454 ; 87 170 68 ; 84 173 125 ; 
4 214 126 ; 27 193 313 ; 45 212 111 ; 206 87 123 ; 217 44 5 ; 
130 31 2 ; 9 82 8 ; 10 8 72 ; 181 144 72 ; 98 137 452 ; 
57 235 488 ; 250 245 209 ; 206 252 108 ; 37 167 137 ; 82 4 176 ; 
113 34 413 ; 196 10 319 ; 204 171 429 ; 93 27 139 ; 230 227 464 ; 
210 0 439 ; 199 33 376 ; 195 93 322 ; 106 199 148 ; 111 255 53 ; 
145 16 387 ; 156 164 397 ; 71 65 253 ; 98 232 57 ; 70 69 378 ; 
70 4 397 ; 103 252 35 ; 196 238 458 ; 139 174 129 ; 138 147 319 ; 
155 203 90 ; 63 116 240 ; 128 225 128 ; 104 26 31 ; 173 177 317 ; 
177 46 143 ; 173 125 497 ; 155 147 440 ; 73 108 229 ; 221 175 352 ; 
168 98 135 ; 28 166 46 ; 253 134 405 ; 23 173 141 ; 200 54 245 ; 
246 6 183 ; 115 27 96 ; 6 152 10 ; 114 217 245 ; 34 165 303 ; 
132 252 88 ; 42 238 284 ; 176 31 344 ; 93 208 169 ; 147 234 316 ; 
153 177 17 ; 181 41 167 ; 77 79 155 ; 38 17 85 ; 203 28 88 ; 
200 4 186 ; 182 148 118 ; 214 64 476 ; 166 233 240 ; 144 169 89 ; 
65 50 396 ; 107 178 102 ; 186 165 259 ; 203 158 456 ; 231 10 274 ; 
235 152 65 ; 127 170 317 ; 191 230 428 ; 168 210 450 ; 82 27 24 ; 
132 248 101 ; 54 110 362 ; 219 153 53 ; 122 17 36 ; 132 175 407 ; 
29 24 119 ; 199 74 462 ; 174 50 222 ; 128 240 93 ; 156 84 98 ; 
148 73 200 ; 2 128 472 ; 155 33 83 ; 172 125 186 ; 91 165 220 ; 
115 180 421 ; 189 174 326 ; 239 40 405 ; 223 98 487 ; 52 68 460 ; 
125 120 264 ; 253 48 148 ; 31 31 66 ; 156 234 73 ; 65 46 329 ; 
245 247 108 ; 164 221 327 ; 204 139 305 ; 46 230 320 ; 114 194 472 ; 
234 58 488 ; 27 70 469 ; 58 84 279 ; 36 253 322 ; 83 82 486 ; 
74 2 328 ; 40 38 317 ; 179 7 417 ; 153 215 54 ; 92 135 320 ; 
150 107 111 ; 221 205 33 ; 49 44 208 ; 47 170 71 ; 129 196 11 ; 
132 32 398 ; 170 114 5 ; 177 103 9 ; 136 41 168 ; 16 26 265 ; 
123 125 317 ; 72 202 236 ; 116 51 21 ; 30 214 238 ; 227 157 165 ; 
3 184 427 ; 117 29 187 ; 221 170 421 ; 6 234 138 ; 32 195 10 ; 
157 249 10 ; 104 197 126 ; 155 110 178 ; 113 72 299 ; 14 82 457 ; 
198 221 344 ; 227 236 436 ; 141 165 49 ; 119 15 306 ; 59 1 261 ; 
52 4 233 ; 249 130 187 ; 103 72 7 ; 175 131 50 ; 1 221 91 ; 
222 25 493 ; 202 89 156 ; 111 15 435 ; 126 161 193 ; 128 58 96 ; 
132 244 263 ; 6 75 11 ; 78 10 76 ; 210 100 183 ; 175 47 71 ; 
200 8 256 ; 34 168 315 ; 49 44 137 ; 210 61 293 ; 13 197 475 ; 
1 137 343 ; 76 128 407 ; 86 113 497 ; 186 200 440 ; 233 207 386 ; 
241 216 293 ; 154 191 357 ; 198 112 15 ; 3 145 316 ; 200 49 271 ; 
81 80 140 ; 210 244 305 ; 67 157 157 ; 11 149 203 ; 219 95 493 ; 
179 216 118 ; 114 26 127 ; 226 125 473 ; 116 18 295 ; 165 121 286 ; 
245 237 43 ; 233 98 328 ; 135 35 154 ; 28 58 301 ; 124 11 453 ; 
84 197 180 ; 110 112 443 ; 236 182 205 ; 254 193 455 ; 119 208 339 ; 
100 167 184 ; 198 207 482 ; 233 202 195 ; 35 7 118 ; 46 80 395 ; 
243 116 59 ; 99 75 403 ; 25 148 138 ; 219 192 278 ; 171 95 140 ; 
82 164 51 ; 33 222 299 ; 235 1 41 ; 243 172 286 ; 67 115 89 ; 
184 182 91 ; 3 77 114 ; 152 83 285 ; 88 69 431 ; 183 53 346 ; 
91 156 317 ; 57 103 91 ; 59 248 144 ; 231 114 188 ; 90 15 319 ; 
16 218 46 ; 93 152 346 ; 177 186 366 ; 246 245 310 ; 44 11 282 ; 
200 204 177 ; 48 223 329 ; 40 19 218 ; 155 51 97 ; 170 70 380 ; 
133 157 166 ; 29 171 162 ; 215 189 124 ; 204 103 189 ; 215 105 135 ; 
163 35 307 ; 130 56 52 ; 150 134 224 ; 201 16 364 ; 16 128 407 ; 
173 75 498 ; 88 37 375 ; 22 93 4 ; 125 70 376 ; 231 38 216 ; 
10 49 76 ; 66 5 419 ; 200 9 190 ; 216 54 236 ; 89 253 393 ; 
164 111 333 ; 201 102 102 ; 39 123 399 ; 109 103 89 ; 147 31 482 ; 
197 175 213 ; 202 227 459 ; 212 153 401 ; 10 229 258 ; 7 250 478 ; 
119 32 91 ; 221 242 115 ; 88 29 65 ; 191 94 212 ; 223 29 97 ; 
142 194 61 ; 113 114 58 ; 10 99 492 ; 239 29 440 ; 234 176 266 ; 
10 155 378 ; 252 43 477 ; 26 132 438 ; 120 4 119 ; 149 241 394 ; 
88 114 333 ; 202 184 160 ; 45 201 145 ; 75 173 332 ; 251 156 455 ; 
150 146 261 ; 193 255 287 ; 69 73 284 ; 73 236 2 ; 59 79 234 ; 
173 144 112 ; 102 96 200 ; 47 162 310 ; 220 238 491 ; 120 41 354 ; 
10 79 377 ; 9 126 4 ; 83 170 201 ; 63 240 35 ; 142 175 68 ; 
31 3 399 ; 127 175 293 ; 33 37 307 ; 15 200 434 ; 57 183 466 ; 
136 160 171 ; 6 32 425 ; 177 98 411 ; 161 233 66 ; 80 185 9 ; 
83 197 488 ; 2 126 335 ; 39 157 62 ; 240 235 316 ; 167 21 427 ; 
71 184 204 ; 104 102 408 ; 202 29 31 ; 179 39 4 ; 108 112 329 ; 
49 72 446 ; 175 63 113 ; 76 182 384 ; 55 78 419 ; 77 245 359 ; 
5 214 410 ; 107 62 302 ; 136 173 334 ; 175 205 412 ; 32 143 71 ; 
104 161 27 ; 168 6 385 ; 94 110 84 ; 172 254 137 ; 161 125 476 ; 
119 164 69 ; 182 18 87 ; 99 232 158 ; 49 136 47 ; 192 219 114 ; 
97 154 74 ; 103 139 415 ; 214 44 119 ; 212 25 453 ; 81 61 381 ; 
245 175 182 ; 7 38 62 ; 239 8 280 ; 119 115 219 ; 82 142 180 ; 
237 200 48 ; 120 107 417 ; 164 182 253 ; 189 95 439 ; 251 180 395 ; 
170 171 184 ; 208 25 218 ; 216 61 149 ; 76 196 461 ; 218 125 268 ; 
162 245 291 ; 14 207 408 ; 196 16 4 ; 36 39 369 ; 216 18 138 ; 
131 78 289 ; 156 128 243 ; 217 186 439 ; 158 227 36 ; 27 131 228 ; 
16 118 186 ; 223 86 484 ; 239 175 186 ; 22 172 263 ; 40 102 19 ; 
119 28 335 ; 247 123 247 ; 177 171 463 ; 148 179 321 ; 24 7 187 ; 
142 53 94 ; 229 5 90 ; 148 228 446 ; 64 135 117 ; 166 78 340 ; 
194 237 64 ; 62 16 123 ; 233 208 439 ; 156 105 160 ; 163 160 101 ; 
216 242 325 ; 221 84 327 ; 193 150 16 ; 72 200 248 ; 150 16 392 ; 
132 128 87 ; 148 104 473 ; 100 71 295 ; 205 215 196 ; 109 252 360 ; 
95 57 15 ; 180 5 403 ; 74 181 157 ; 18 250 462 ; 34 126 435 ; 
163 169 149 ; 11 151 237 ; 82 194 298 ; 41 215 146 ; 38 135 104 ; 
95 219 209 ; 100 6 205 ; 26 15 385 ; 20 218 195 ; 146 237 254 ; 
60 150 252 ; 211 196 255 ; 149 134 238 ; 108 172 492 ; 244 160 326 ; 
207 2 396 ; 213 195 323 ; 229 56 140 ; 191 247 66 ; 172 201 498 ; 
66 190 328 ; 6 85 348 ; 140 248 327 ; 57 236 117 ; 217 10 61 ; 
219 78 373 ; 158 242 272 ; 214 250 458 ; 206 28 291 ; 151 82 234 ; 
85 26 222 ; 171 31 256 ; 163 246 75 ; 143 99 475 ; 154 61 104 ; 
232 10 418 ; 218 167 125 ; 212 25 432 ; 240 112 426 ; 66 134 304 ; 
93 72 320 ; 124 76 429 ; 114 87 36 ; 214 239 435 ; 19 191 415 ; 
29 105 5 ; 196 239 101 ; 221 19 380 ; 77 13 128 ; 211 214 117 ; 
27 54 491 ; 104 235 284 ; 191 76 492 ; 174 79 147 ; 110 226 365 ; 
215 15 208 ; 198 37 49 ; 217 21 218 ; 231 217 467 ; 189 142 441 ; 
243 134 76 ; 222 218 244 ; 42 171 52 ; 122 238 75 ; 92 7 142 ; 
108 51 4 ; 145 124 283 ; 166 138 254 ; 127 118 347 ; 14 175 194 ; 
148 187 247 ; 110 227 30 ; 25 115 121 ; 7 195 259 ; 14 193 381 ; 
65 45 254 ; 190 112 382 ; 72 122 71 ; 190 94 201 ; 109 40 400 ; 
41 176 286 ; 12 42 406 ; 128 131 489 ; 67 7 434 ; 4 4 38 ; 
49 94 164 ; 161 36 374 ; 28 123 68 ; 122 120 112 ; 162 245 327 ; 
82 127 152 ; 125 158 17 ; 0 43 166 ; 7 209 150 ; 12 127 249 ; 
106 60 105 ; 143 58 222 ; 10 246 383 ; 131 250 47 ; 120 189 61 ; 
247 238 268 ; 149 71 118 ; 192 173 143 ; 146 147 316 ; 17 188 247 ; 
77 233 319 ; 135 71 286 ; 125 71 85 ; 120 98 83 ; 53 248 186 ; 
35 48 294 ; 107 186 46 ; 24 194 495 ; 172 202 484 ; 104 217 150 ; 
82 245 31 ; 153 123 293 ; 224 144 12 ; 67 175 258 ; 59 82 494 ; 
107 108 195 ; 37 126 15 ; 231 38 174 ; 177 142 134 ; 139 136 250 ; 
128 147 271 ; 251 236 301 ; 139 205 414 ; 58 43 495 ; 140 1 442 ; 
249 12 317 ; 119 59 92 ; 157 213 237 ; 43 136 45 ; 179 230 34 ; 
71 173 101 ; 51 198 269 ; 0 121 472 ; 43 12 147 ; 44 226 230 ; 
57 243 258 ; 116 111 175 ; 74 16 83 ; 210 153 420 ; 184 212 228 ; 
102 153 155 ; 44 223 86 ; 165 31 314 ; 177 235 202 ; 147 241 214 ; 
134 131 342 ; 245 15 431 ; 6 18 52 ; 159 178 26 ; 115 126 488 ; 
13 254 392 ; 236 196 158 ; 11 190 291 ; 246 185 352 ; 231 223 190 ; 
107 49 245 ; 122 189 336 ; 140 189 257 ; 62 7 247 ; 189 35 499 ; 
187 247 250 ; 127 50 251 ; 62 153 475 ; 247 165 395 ; 214 99 9 ; 
7 181 401 ; 196 141 476 ; 129 90 466 ; 136 46 250 ; 171 161 100 ; 
163 135 449 ; 213 123 452 ; 110 90 196 ; 19 69 346 ; 119 39 105 ; 
44 240 187 ; 185 36 286 ; 19 210 187 ; 65 12 88 ; 226 132 221 ; 
106 186 220 ; 229 170 479 ; 63 26 360 ; 133 200 302 ; 172 109 10 ; 
156 232 173 ; 192 107 389 ; 146 178 142 ; 158 122 97 ; 34 203 299 ; 
220 200 97 ; 135 103 299 ; 161 220 452 ; 106 190 236 ; 215 180 45 ; 
192 33 241 ; 43 186 77 ; 221 12 29 ; 87 114 63 ; 35 25 281 ; 
235 162 431 ; 82 150 372 ; 46 110 351 ; 237 134 268 ; 161 35 470 ; 
195 108 414 ; 125 81 286 ; 138 246 77 ; 252 45 122 ; 21 2 213 ; 
183 250 72 ; 77 206 271 ; 188 41 438 ; 66 37 488 ; 102 140 373 ; 
210 202 159 ; 36 200 166 ; 26 241 135 ; 72 247 209 ; 74 84 189 ; 
68 213 170 ; 18 64 454 ; 59 254 339 ; 97 235 279 ; 237 196 362 ; 
183 63 484 ; 127 125 386 ; 112 57 146 ; 103 126 497 ; 187 192 149 ; 
144 22 87 ; 209 36 40 ; 207 128 434 ; 186 151 270 ; 127 241 463 ; 
190 177 188 ; 60 68 211 ; 117 250 466 ; 243 203 382 ; 179 228 433 ; 
202 72 36 ; 238 240 413 ; 110 170 186 ; 6 160 293 ; 247 247 76 ; 
169 59 55 ; 237 54 93 ; 231 176 357 ; 179 154 482 ; 151 235 178 ; 
223 248 133 ; 207 149 371 ; 122 3 346 ; 26 64 248 ; 18 56 6 ; 
77 175 186 ; 132 229 123 ; 52 86 0 ; 207 61 19 ; 186 23 326 ; 
178 164 422 ; 71 252 245 ; 74 66 337 ; 139 246 335 ; 195 177 305 ; 
115 99 63 ; 88 190 353 ; 174 6 181 ; 235 53 365 ; 2 24 288 ; 
167 146 235 ; 163 235 93 ; 229 20 129 ; 219 183 323 ; 140 117 378 ; 
239 68 314 ; 173 97 241 ; 179 2 253 ; 233 216 207 ; 1 124 439 ; 
147 219 477 ; 126 237 252 ; 147 70 191 ; 74 233 288 ; 191 24 496 ; 
4 10 468 ; 101 111 96 ; 104 44 353 ; 64 151 389 ; 188 238 426 ; 
152 72 439 ; 133 72 54 ; 203 236 368 ; 180 116 219 ; 204 216 294 ; 
214 201 45 ; 69 169 241 ; 113 54 383 ; 9 119 355 ; 247 161 171 ; 
63 204 323 ; 136 138 47 ; 116 199 288 ; 232 150 175 ; 193 176 384 ; 
138 138 292 ; 51 103 67 ; 105 170 448 ; 225 85 338 ; 130 64 499 ; 
79 232 18 ; 217 39 374 ; 160 236 22 ; 55 123 302 ; 231 191 354 ; 
113 208 175 ; 217 183 85 ; 131 227 180 ; 217 129 166 ; 25 40 431 ; 
1 199 105 ; 41 165 424 ; 21 11 498 ; 144 229 194 ; 80 167 233 ; 
32 43 261 ; 215 56 470 ; 186 121 307 ; 60 35 155 ; 100 174 16 ; 
43 187 469 ; 208 24 135 ; 219 78 412 ; 192 36 293 ; 104 50 101 ; 
147 39 73 ; 203 141 353 ; 68 205 8 ; 103 144 487 ; 21 44 127 ; 
209 225 131 ; 233 152 19 ; 55 120 15 ; 91 109 143 ; 141 243 407 ; 
180 200 163 ; 66 190 438 ; 15 138 318 ; 159 17 482 ; 203 212 302 ; 
172 252 355 ; 69 79 452 ; 189 114 165 ; 43 113 196 ; 30 49 240 ; 
230 88 29 ; 164 19 326 ; 47 153 304 ; 64 99 419 ; 21 149 178 ; 
17 221 449 ; 96 245 349 ; 210 247 366 ; 68 47 412 ; 117 195 131 ; 
205 229 125 ; 224 187 467 ; 121 211 216 ; 221 250 379 ; 114 192 91 ; 
79 81 184 ; 69 142 141 ; 60 17 481 ; 107 81 72 ; 47 188 56 ; 
20 69 45 ; 207 180 202 ; 162 200 319 ; 156 11 8 ; 92 143 309 ; 
173 39 172 ; 59 209 155 ; 76 218 8 ; 157 182 304 ; 89 214 36 ; 
158 107 147 ; 83 206 315 ; 27 17 422 ; 39 205 420 ; 182 103 432 ; 
221 115 432 ; 174 206 425 ; 137 111 56 ; 63 75 397 ; 22 147 358 ; 
129 10 424 ; 79 149 70 ; 96 239 413 ; 46 235 225 ; 149 131 32 ; 
8 119 426 ; 214 24 295 ; 69 245 282 ; 145 30 219 ; 36 228 326 ; 
47 4 12 ; 196 195 322 ; 180 212 161 ; 159 1 498 ; 35 85 44 ; 
154 95 257 ; 179 71 365 ; 168 221 171 ; 198 252 185 ; 170 90 414 ; 
175 207 394 ; 114 197 421 ; 70 10 366 ; 72 176 446 ; 157 132 137 ; 
253 237 168 ; 68 94 27 ; 33 166 286 ; 29 51 354 ; 119 81 128 ; 
70 147 318 ; 11 5 53 ; 22 59 199 ; 198 37 226 ; 75 174 6 ; 
56 91 423 ; 151 162 404 ; 61 156 244 ; 112 62 429 ; 193 166 326 ; 
84 184 114 ; 89 122 304 ; 148 173 368 ; 185 39 22 ; 104 233 412 ; 
195 73 287 ; 101 165 52 ; 1 70 275 ; 63 7 276 ; 229 230 444 ; 
157 60 193 ; 23 216 121 ; 197 128 299 ; 236 62 443 ; 214 195 1 ; 
31 146 461 ; 196 154 344 ; 10 57 325 ; 18 21 394 ; 248 97 53 ; 
52 110 134 ; 12 208 455 ; 141 139 219 ; 203 218 180 ; 142 227 360 ; 
33 84 470 ; 187 136 229 ; 245 33 98 ; 10 187 468 ; 108 148 122 ; 
218 82 90 ; 170 174 486 ; 53 33 115 ; 16 89 196 ; 243 125 103 ; 
72 120 250 ; 208 145 275 ; 242 111 230 ; 173 88 39 ; 66 82 34 ; 
148 69 158 ; 66 107 104 ; 99 158 495 ; 188 94 480 ; 58 234 356 ; 
178 4 420 ; 67 63 188 ; 179 53 152 ; 11 33 490 ; 93 23 96 ; 
162 121 22 ; 14 181 402 ; 172 156 397 ; 11 185 372 ; 245 229 213 ; 
249 5 427 ; 56 109 189 ; 109 166 376 ; 142 208 439 ; 165 168 346 ; 
30 194 424 ; 212 113 410 ; 112 98 292 ; 41 182 37 ; 15 199 340 ; 
20 18 305 ; 130 15 34 ; 40 80 450 ; 248 67 487 ; 161 66 334 ; 
99 158 227 ; 212 156 326 ; 54 169 234 ; 237 98 446 ; 180 38 296 ; 
199 223 491 ; 214 145 451 ; 38 123 217 ; 106 210 89 ; 172 184 114 ; 
74 68 35 ; 230 238 374 ; 143 108 239 ; 241 90 173 ; 23 114 402 ; 
246 153 491 ; 135 213 218 ; 2 146 420 ; 213 120 475 ; 141 86 25 ; 
209 213 65 ; 191 183 19 ; 43 110 1 ; 134 92 453 ; 248 54 114 ; 
146 197 326 ; 103 27 96 ; 249 72 108 ; 113 155 162 ; 199 88 247 ; 
156 193 49 ; 84 116 294 ; 194 13 162 ; 30 54 385 ; 85 81 263 ; 
26 131 296 ; 54 171 270 ; 126 91 193 ; 25 14 430 ; 113 149 424 ; 
50 170 139 ; 166 145 112 ; 179 55 272 ; 234 8 154 ; 59 96 285 ; 
190 176 418 ; 105 146 396 ; 197 219 86 ; 211 29 260 ; 104 209 245 ; 
19 77 214 ; 164 101 436 ; 219 209 78 ; 227 255 494 ; 67 76 136 ; 
243 238 471 ; 133 171 325 ; 96 157 350 ; 126 14 451 ; 79 151 494 ; 
156 146 227 ; 1 190 50 ; 210 145 258 ; 210 23 13 ; 30 135 200 ; 
13 50 140 ; 184 155 423 ; 85 109 173 ; 99 5 433 ; 251 111 135 ; 
141 66 351 ; 75 40 71 ; 220 178 261 ; 243 23 191 ; 122 96 165 ; 
172 236 172 ; 71 107 481 ; 181 112 285 ; 186 214 226 ; 41 185 214 ; 
108 236 345 ; 148 188 334 ; 71 141 117 ; 94 48 478 ; 190 166 205 ; 
170 58 140 ; 22 219 48 ; 134 52 312 ; 92 226 281 ; 22 244 203 ; 
2 1 128 ; 190 155 284 ; 75 129 221 ; 124 67 48 ; 34 248 278 ; 
92 40 465 ; 55 5 395 ; 107 41 493 ; 77 2 136 ; 66 149 108 ; 
67 81 194 ; 223 122 449 ; 96 55 295 ; 163 59 495 ; 155 157 387 ; 
196 190 193 ; 201 138 381 ; 242 107 136 ; 244 211 95 ; 137 152 484 ; 
218 114 18 ; 84 79 42 ; 139 235 241 ; 198 210 233 ; 100 53 348 ; 
34 186 439 ; 172 155 499 ; 24 179 428 ; 235 54 390 ; 131 6 314 ; 
246 25 107 ; 69 111 398 ; 48 164 322 ; 2 57 306 ; 55 113 44 ; 
241 68 372 ; 140 220 51 ; 63 60 179 ; 117 143 251 ; 124 213 255 ; 
149 165 298 ; 4 79 280 ; 168 77 150 ; 225 215 54 ; 82 40 489 ; 
150 220 44 ; 114 179 210 ; 175 55 422 ; 62 210 466 ; 19 89 287 ; 
184 100 371 ; 7 100 236 ; 85 170 276 ; 44 33 84 ; 84 154 41 ; 
49 74 199 ; 228 236 498 ; 27 27 436 ; 238 137 443 ; 71 108 113 ; 
171 204 409 ; 16 192 437 ; 186 185 301 ; 219 89 470 ; 117 219 102 ; 
192 174 95 ; 172 24 468 ; 199 245 328 ; 80 128 152 ; 189 74 394 ; 
137 39 457 ; 73 188 345 ; 2 89 485 ; 92 75 379 ; 55 106 287 ; 
229 221 344 ; 254 129 448 ; 243 9 161 ; 115 173 256 ; 189 63 497 ; 
228 25 226 ; 161 158 463 ; 250 51 444 ; 70 130 151 ; 176 173 19 ; 
141 78 238 ; 14 174 211 ; 23 187 437 ; 197 144 352 ; 4 181 104 ; 
29 151 453 ; 187 2 366 ; 238 182 75 ; 113 109 437 ; 30 128 219 ; 
108 202 227 ; 27 250 352 ; 214 39 118 ; 102 72 2 ; 27 220 359 ; 
178 45 83 ; 180 99 133 ; 107 58 56 ; 216 12 339 ; 89 35 360 ; 
35 235 406 ; 29 63 175 ; 69 162 114 ; 141 28 384 ; 105 91 95 ; 
150 158 242 ; 250 255 405 ; 52 28 397 ; 64 39 164 ; 100 163 357 ; 
79 61 346 ; 142 68 369 ; 48 102 491 ; 76 95 296 ; 167 190 489 ; 
70 56 26 ; 69 101 360 ; 97 71 210 ; 136 147 3 ; 43 184 323 ; 
105 54 95 ; 173 216 194 ; 20 151 177 ; 115 155 161 ; 49 44 2 ; 
105 38 57 ; 207 182 263 ; 22 65 401 ; 169 0 378 ; 98 255 387 ; 
152 99 434 ; 112 21 279 ; 7 86 97 ; 162 200 353 ; 206 134 432 ; 
244 235 281 ; 171 151 142 ; 236 136 125 ; 236 218 275 ; 235 181 109 ; 
78 188 335 ; 100 43 299 ; 186 72 76 ; 130 121 303 ; 8 29 482 ; 
244 242 248 ; 139 49 481 ; 19 62 392 ; 237 98 396 ; 163 47 144 ; 
95 94 311 ; 138 37 494 ; 211 93 386 ; 76 157 368 ; 106 127 103 ; 
92 47 91 ; 141 212 447 ; 204 36 230 ; 46 96 193 ; 93 136 67 ; 
187 156 90 ; 224 254 345 ; 62 196 167 ; 219 68 450 ; 90 71 455 ; 
137 83 409 ; 94 82 297 ; 130 221 115 ; 227 122 339 ; 107 5 41 ; 
7 51 34 ; 5 192 5 ; 201 216 401 ; 14 194 355 ; 85 249 318 ; 
168 154 476 ; 251 152 374 ; 216 35 48 ; 82 122 186 ; 88 255 241 ; 
139 225 357 ; 76 126 344 ; 36 251 50 ; 230 183 359 ; 224 77 493 ; 
122 62 407 ; 18 184 191 ; 53 144 146 ; 175 234 150 ; 174 40 101 ; 
143 209 213 ; 13 129 76 ; 9 55 92 ; 192 183 372 ; 13 68 275 ; 
75 39 51 ; 3 179 109 ; 147 57 304 ; 126 152 397 ; 166 73 229 ; 
119 82 43 ; 248 230 171 ; 48 199 320 ; 231 203 393 ; 43 182 97 ; 
83 129 103 ; 6 199 386 ; 63 31 322 ; 215 172 161 ; 32 233 91 ; 
114 213 353 ; 89 80 8 ; 32 216 49 ; 235 106 377 ; 162 187 352 ; 
35 26 467 ; 234 197 482 ; 9 115 88 ; 182 180 284 ; 159 116 367 ; 
116 217 144 ; 196 182 326 ; 157 139 491 ; 7 144 231 ; 194 124 123 ; 
221 147 89 ; 162 254 180 ; 21 110 211 ; 201 30 484 ; 61 166 398 ; 
23 78 386 ; 205 104 286 ; 88 220 475 ; 232 111 124 ; 100 238 127 ; 
247 15 433 ; 245 84 350 ; 100 131 60 ; 130 187 89 ; 40 170 247 ; 
118 56 328 ; 223 58 187 ; 187 1 480 ; 42 101 108 ; 25 208 300 ; 
40 254 408 ; 124 8 252 ; 255 181 313 ; 187 118 33 ; 101 1 196 ; 
157 202 168 ; 215 169 151 ; 217 86 266 ; 62 90 209 ; 15 71 211 ; 
13 151 100 ; 21 223 261 ; 202 29 77 ; 65 190 113 ; 66 226 0 ; 
12 47 193 ; 182 242 374 ; 12 148 385 ; 102 241 350 ; 173 120 245 ; 
69 25 196 ; 36 226 193 ; 65 39 30 ; 0 108 325 ; 226 108 462 ; 
17 209 244 ; 3 211 149 ; 151 173 215 ; 136 95 423 ; 1 80 381 ; 
26 80 391 ; 252 93 360 ; 35 128 392 ; 144 109 302 ; 252 155 122 ; 
206 11 252 ; 161 136 10 ; 78 187 397 ; 174 250 33 ; 254 160 273 ; 
79 243 182 ; 172 139 212 ; 44 71 124 ; 153 69 348 ; 52 67 348 ; 
64 36 272 ; 200 22 166 ; 132 11 256 ; 126 152 426 ; 30 174 28 ; 
17 196 159 ; 156 245 366 ; 228 33 342 ; 41 113 471 ; 109 81 224 ; 
