291 181 455 ; 877 134 389 ; 651 61 150 ; 817 935 287 ; 873 959 190 ; 
633 182 95 ; 638 259 320 ; 756 949 165 ; 534 998 50 ; 583 639 454 ; 
763 903 327 ; 779 612 456 ; 723 800 474 ; 106 252 142 ; 579 308 285 ; 
761 751 88 ; 1020 867 58 ; 946 633 212 ; 920 959 496 ; 535 549 458 ; 
414 501 377 ; 3 193 476 ; 803 615 252 ; 32 34 291 ; 340 963 209 ; 
67 967 488 ; 934 581 270 ; 543 833 234 ; 479 818 140 ; 4 312 80 ; 
505 390 476 ; 698 206 134 ; 290 802 165 ; 324 74 245 ; 263 475 421 ; 
206 432 101 ; 788 126 232 ; 597 840 486 ; 391 453 30 ; 704 985 413 ; 
70 5 441 ; 276 464 443 ; 55 925 373 ; 129 142 59 ; 604 415 291 ; 
12 4 58 ; 138 684 97 ; 979 251 169 ; 408 361 134 ; 369 950 342 ; 
375 519 102 ; 839 594 144 ; 740 344 444 ; 883 383 107 ; 274 747 276 ; 
279 349 161 ; 963 158 249 ; 190 755 164 ; 551 926 139 ; 477 464 167 ; 
997 706 328 ; 567 1018 451 ; 911 582 22 ; 271 202 355 ; 1018 974 398 ; 
343 303 72 ; 502 669 331 ; 233 149 407 ; 135 608 489 ; 599 451 257 ; 
281 663 326 ; 275 227 491 ; 858 629 195 ; 36 748 310 ; 1010 726 249 ; 
290 979 303 ; 959 486 31 ; 84 957 233 ; 692 595 226 ; 119 784 350 ; 
782 426 93 ; 1009 42 263 ; 615 225 2 ; 339 295 404 ; 42 637 132 ; 
1021 972 111 ; 483 627 353 ; 417 784 108 ; 1012 151 392 ; 772 677 196 ; 
174 778 483 ; 216 137 137 ; 441 796 111 ; 737 264 426 ; 350 793 85 ; 
298 284 43 ; 926 65 372 ; 686 805 256 ; 837 605 101 ; 490 73 397 ; 
245 684 105 ; 382 29 51 ; 154 384 228 ; 419 330 181 ; 188 616 222 ; 
472 943 304 ; 537 244 27 ; 318 28 125 ; 923 229 331 ; 996 418 373 ; 
656 355 99 ; 685 466 308 ; 46 794 411 ; 376 540 113 ; 992 1022 320 ; 
912 831 164 ; 132 938 460 ; 160 947 209 ; 389 618 223 ; 807 103 394 ; 
138 79 418 ; 604 299 130 ; 375 902 20 ; 915 636 198 ; 913 788 442 ; 
720 105 339 ; 634 917 135 ; 557 219 351 ; 152 862 95 ; 255 381 468 ; 
334 895 219 ; 634 18 305 ; 512 850 277 ; 124 704 364 ; 913 934 247 ; 
1018 109 1 ; 911 196 281 ; 106 415 116 ; 969 794 481 ; 326 538 209 ; 
197 65 173 ; 215 754 323 ; 41 0 469 ; 745 644 374 ; 656 156 298 ; 
765 581 415 ; 962 702 389 ; 353 434 385 ; 124 724 407 ; 662 141 236 ; 
728 838 414 ; 458 846 212 ; 458 463 259 ; 79 593 77 ; 235 848 66 ; 
816 991 170 ; 494 105 80 ; 929 130 430 ; 629 261 71 ; 770 338 451 ; 
585 740 390 ; 407 316 106 ; 870 108 256 ; 440 965 471 ; 264 519 114 ; 
231 730 137 ; 336 682 41 ; 466 572 459 ; 728 815 156 ; 42 159 317 ; 
782 165 300 ; 75 899 277 ; 183 43 276 ; 124 670 414 ; 643 352 66 ; 
349 269 234 ; 7 1002 334 ; 579 182 254 ; 371 290 233 ; 530 4 29 ; 
695 488 27 ; 570 533 493 ; 613 985 492 ; 260 259 431 ; 612 998 91 ; 
882 976 391 ; 860 162 148 ; 18 709 296 ; 309 698 263 ; 313 391 122 ; 
801 126 176 ; 310 643 167 ; 271 212 349 ; 530 987 479 ; 504 863 27 ; 
457 358 311 ; 619 202 117 ; 304 54 338 ; 1002 486 284 ; 369 264 261 ; 
495 573 290 ; 115 552 319 ; 327 78 329 ; 290 217 244 ; 129 616 331 ; 
487 603 7 ; 690 449 8 ; 744 131 20 ; 206 855 148 ; 471 865 479 ; 
20 163 40 ; 572 263 8 ; 650 672 227 ; 867 329 190 ; 459 516 32 ; 
39 183 494 ; 488 308 169 ; 619 28 355 ; 450 52 52 ; 291 55 170 ; 
455 428 185 ; 718 272 477 ; 366 231 362 ; 695 517 40 ; 187 69 492 ; 
371 775 95 ; 679 945 458 ; 707 780 254 ; 759 336 321 ; 815 99 444 ; 
219 332 235 ; 491 586 338 ; 722 388 72 ; 215 840 119 ; 284 112 222 ; 
36 868 418 ; 981 638 213 ; 737 897 468 ; 50 750 203 ; 149 30 418 ; 
481 626 445 ; 43 652 176 ; 431 373 267 ; 248 460 445 ; 360 218 104 ; 
204 164 277 ; 843 481 457 ; 716 453 18 ; 442 108 315 ; 473 523 253 ; 
75 728 298 ; 727 129 192 ; 76 20 411 ; 536 634 319 ; 755 438 159 ; 
919 527 423 ; 377 652 60 ; 830 734 27 ; 939 530 283 ; 438 375 297 ; 
142 370 218 ; 271 846 281 ; 292 341 325 ; 926 268 273 ; 340 443 98 ; 
868 979 373 ; 496 695 16 ; 207 230 93 ; 737 481 424 ; 88 150 7 ; 
458 293 465 ; 280 510 243 ; 622 431 371 ; 890 429 115 ; 310 963 421 ; 
265 204 97 ; 960 364 217 ; 166 902 294 ; 647 222 493 ; 797 481 482 ; 
66 154 218 ; 577 993 297 ; 1008 56 465 ; 413 435 135 ; 352 716 478 ; 
556 314 4 ; 921 779 137 ; 799 717 141 ; 1021 862 191 ; 478 720 274 ; 
632 667 39 ; 601 48 354 ; 658 733 351 ; 69 1017 207 ; 786 143 197 ; 
76 603 269 ; 855 304 298 ; 549 965 3 ; 387 768 330 ; 84 194 351 ; 
751 417 425 ; 799 707 165 ; 508 550 18 ; 501 378 356 ; 644 619 442 ; 
223 188 400 ; 527 314 476 ; 468 337 443 ; 212 135 392 ; 406 954 168 ; 
824 203 252 ; 507 84 215 ; 34 567 354 ; 412 683 134 ; 7 869 396 ; 
195 817 116 ; 510 841 300 ; 847 697 287 ; 983 77 368 ; 913 869 436 ; 
93 721 119 ; 177 300 455 ; 744 678 298 ; 404 541 352 ; 249 905 176 ; 
43 889 319 ; 884 73 347 ; 557 809 113 ; 635 989 416 ; 480 357 143 ; 
178 132 441 ; 478 731 234 ; 133 814 243 ; 674 930 136 ; 555 435 268 ; 
420 970 285 ; 494 677 236 ; 279 894 449 ; 244 935 218 ; 601 934 437 ; 
734 823 274 ; 441 805 480 ; 231 965 122 ; 138 845 55 ; 573 105 265 ; 
519 638 0 ; 173 191 25 ; 43 628 195 ; 978 598 298 ; 889 180 350 ; 
688 242 343 ; 470 482 45 ; 411 176 263 ; 232 4 442 ; 337 505 140 ; 
975 538 33 ; 142 991 293 ; 770 914 62 ; 345 92 9 ; 525 538 200 ; 
767 561 129 ; 225 295 237 ; 401 470 463 ; 405 876 346 ; 911 397 226 ; 
425 490 19 ; 392 79 67 ; 282 865 253 ; 374 671 380 ; 912 431 165 ; 
449 56 250 ; 744 369 205 ; 190 129 214 ; 43 299 251 ; 440 702 373 ; 
930 417 196 ; 1010 84 221 ; 851 918 473 ; 498 474 203 ; 929 375 357 ; 
985 801 285 ; 331 970 34 ; 460 340 299 ; 759 111 193 ; 437 288 12 ; 
855 352 248 ; 939 841 287 ; 833 698 69 ; 283 837 8 ; 658 326 467 ; 
435 727 144 ; 381 554 374 ; 721 101 189 ; 833 862 109 ; 97 643 128 ; 
450 863 474 ; 267 990 17 ; 966 79 176 ; 779 20 206 ; 82 459 485 ; 
809 803 32 ; 339 85 95 ; 440 722 233 ; 279 795 10 ; 922 604 179 ; 
761 850 465 ; 728 927 63 ; 807 919 46 ; 827 721 36 ; 262 807 440 ; 
42 527 262 ; 127 682 491 ; 850 195 459 ; 621 430 19 ; 201 473 14 ; 
27 614 12 ; 954 181 410 ; 850 16 346 ; 547 816 389 ; 330 348 49 ; 
857 986 143 ; 516 386 169 ; 711 125 1 ; 117 304 327 ; 591 763 460 ; 
181 95 178 ; 363 189 157 ; 379 1011 212 ; 171 593 370 ; 520 1002 337 ; 
482 649 452 ; 868 339 393 ; 993 156 313 ; 274 823 93 ; 13 63 446 ; 
108 529 201 ; 298 1023 27 ; 285 423 134 ; 878 673 125 ; 856 446 332 ; 
482 550 400 ; 821 488 443 ; 977 941 99 ; 776 58 385 ; 839 317 115 ; 
345 142 360 ; 344 149 428 ; 767 519 286 ; 416 244 280 ; 862 141 298 ; 
389 557 243 ; 877 432 109 ; 794 152 418 ; 853 865 23 ; 146 828 399 ; 
288 804 62 ; 438 888 339 ; 957 247 239 ; 178 915 474 ; 319 413 414 ; 
876 768 249 ; 285 581 430 ; 437 191 203 ; 278 778 381 ; 82 93 410 ; 
886 248 88 ; 750 747 469 ; 997 567 227 ; 888 129 348 ; 278 108 162 ; 
22 949 297 ; 604 131 358 ; 795 190 435 ; 550 19 480 ; 643 702 82 ; 
891 506 152 ; 615 599 106 ; 158 106 20 ; 287 571 34 ; 395 189 278 ; 
320 127 404 ; 451 941 155 ; 641 1016 343 ; 661 504 386 ; 339 270 308 ; 
845 118 212 ; 421 852 307 ; 527 288 286 ; 74 722 92 ; 264 1021 496 ; 
391 573 319 ; 308 148 108 ; 300 327 347 ; 804 278 37 ; 50 778 262 ; 
168 898 229 ; 1020 886 82 ; 284 464 439 ; 1007 201 27 ; 1004 225 45 ; 
553 644 157 ; 702 360 12 ; 5 528 320 ; 283 313 312 ; 38 759 24 ; 
936 520 38 ; 798 102 6 ; 239 106 238 ; 440 637 199 ; 665 218 330 ; 
285 64 354 ; 646 300 231 ; 150 845 265 ; 463 665 151 ; 198 266 274 ; 
718 940 444 ; 820 759 373 ; 926 573 219 ; 539 672 122 ; 758 754 322 ; 
822 816 19 ; 98 408 181 ; 943 701 119 ; 585 1000 181 ; 851 559 404 ; 
767 155 50 ; 502 688 52 ; 52 996 492 ; 724 518 311 ; 455 481 386 ; 
247 84 116 ; 655 997 158 ; 333 508 25 ; 309 169 240 ; 868 293 265 ; 
0 615 328 ; 688 631 320 ; 660 444 246 ; 155 159 346 ; 636 413 23 ; 
720 402 402 ; 694 188 245 ; 178 73 81 ; 348 902 378 ; 641 267 287 ; 
233 484 288 ; 864 444 324 ; 284 906 268 ; 443 397 193 ; 857 612 424 ; 
235 258 432 ; 423 151 88 ; 497 700 426 ; 375 558 269 ; 642 726 445 ; 
102 738 358 ; 546 750 115 ; 429 426 64 ; 826 763 400 ; 414 231 288 ; 
672 335 261 ; 823 136 140 ; 500 630 231 ; 34 279 412 ; 760 276 275 ; 
474 915 86 ; 200 762 172 ; 627 450 411 ; 366 423 196 ; 598 839 374 ; 
933 64 320 ; 45 548 288 ; 676 431 171 ; 955 812 403 ; 208 543 214 ; 
99 917 186 ; 861 370 165 ; 288 369 121 ; 711 797 324 ; 526 3 319 ; 
590 647 29 ; 114 939 238 ; 545 6 184 ; 333 598 144 ; 877 200 239 ; 
770 562 415 ; 116 375 30 ; 485 389 200 ; 258 5 340 ; 261 1012 203 ; 
908 569 429 ; 823 36 427 ; 830 572 41 ; 404 760 2 ; 604 879 76 ; 
142 183 389 ; 518 609 323 ; 907 873 460 ; 912 401 5 ; 901 640 8 ; 
446 381 341 ; 482 712 178 ; 30 133 157 ; 790 100 247 ; 646 400 407 ; 
829 553 499 ; 414 452 414 ; 264 468 316 ; 665 970 179 ; 282 706 327 ; 
663 703 284 ; 352 585 227 ; 485 267 449 ; 585 778 432 ; 985 670 374 ; 
514 141 312 ; 967 779 217 ; 411 911 416 ; 357 926 312 ; 39 830 245 ; 
743 610 123 ; 304 837 23 ; 571 523 223 ; 326 239 320 ; 996 745 466 ; 
113 874 87 ; 893 807 426 ; 780 131 157 ; 683 743 388 ; 489 997 478 ; 
75 508 433 ; 913 683 96 ; 412 186 349 ; 651 175 348 ; 372 749 342 ; 
222 260 90 ; 6 286 296 ; 137 255 21 ; 881 636 285 ; 854 350 268 ; 
338 103 445 ; 1022 600 453 ; 184 377 370 ; 359 725 146 ; 84 376 417 ; 
345 1022 205 ; 631 758 176 ; 887 363 398 ; 499 749 287 ; 849 793 156 ; 
952 303 454 ; 528 912 453 ; 905 386 27 ; 607 272 399 ; 983 809 243 ; 
981 694 23 ; 716 802 328 ; 55 916 288 ; 804 144 207 ; 574 252 178 ; 
877 191 179 ; 765 468 143 ; 127 743 20 ; 399 178 157 ; 184 997 404 ; 
878 877 455 ; 657 77 49 ; 549 933 185 ; 693 628 384 ; 946 822 285 ; 
113 841 7 ; 581 789 144 ; 300 241 353 ; 478 598 4 ; 452 539 243 ; 
305 438 191 ; 382 295 349 ; 292 868 450 ; 920 473 40 ; 719 882 257 ; 
536 841 111 ; 301 653 56 ; 542 206 397 ; 117 910 161 ; 656 989 452 ; 
70 228 308 ; 366 345 457 ; 210 96 375 ; 683 396 55 ; 541 365 204 ; 
358 257 351 ; 1011 261 27 ; 193 847 377 ; 79 708 271 ; 44 24 220 ; 
272 816 128 ; 618 889 451 ; 714 321 89 ; 86 44 227 ; 451 688 103 ; 
708 3 352 ; 970 879 131 ; 793 8 286 ; 477 703 172 ; 502 492 291 ; 
294 936 92 ; 160 427 264 ; 481 284 158 ; 525 352 76 ; 190 79 410 ; 
193 347 66 ; 48 974 6 ; 56 565 140 ; 760 349 13 ; 228 212 491 ; 
140 120 25 ; 568 301 423 ; 852 75 495 ; 180 564 264 ; 259 114 342 ; 
607 116 376 ; 557 827 273 ; 98 459 358 ; 447 885 210 ; 660 764 102 ; 
780 121 254 ; 57 796 147 ; 133 608 83 ; 697 900 447 ; 811 694 376 ; 
928 678 267 ; 731 856 178 ; 166 58 92 ; 27 340 442 ; 791 359 106 ; 
912 605 374 ; 685 992 486 ; 269 923 264 ; 145 683 13 ; 840 623 162 ; 
494 822 121 ; 326 605 309 ; 384 945 232 ; 725 359 31 ; 60 221 70 ; 
665 743 342 ; 634 1022 18 ; 533 334 227 ; 192 803 464 ; 815 945 494 ; 
614 874 10 ; 195 708 388 ; 116 248 255 ; 475 979 319 ; 697 714 292 ; 
416 216 276 ; 414 630 82 ; 748 706 4 ; 527 26 477 ; 448 516 450 ; 
299 822 1 ; 1007 599 47 ; 231 702 470 ; 187 165 362 ; 901 354 18 ; 
93 602 395 ; 723 492 15 ; 405 1016 422 ; 432 26 174 ; 948 252 138 ; 
747 269 474 ; 322 901 157 ; 0 703 496 ; 165 622 372 ; 519 1016 167 ; 
98 59 452 ; 590 542 421 ; 583 416 92 ; 609 15 46 ; 861 141 394 ; 
106 715 334 ; 1007 565 229 ; 687 397 115 ; 285 461 303 ; 277 712 409 ; 
336 840 280 ; 878 37 342 ; 271 982 29 ; 286 284 344 ; 427 18 117 ; 
118 700 446 ; 683 82 36 ; 57 809 436 ; 518 513 115 ; 207 382 288 ; 
23 770 325 ; 61 233 121 ; 19 286 191 ; 303 922 162 ; 321 119 208 ; 
1021 177 115 ; 79 341 210 ; 889 489 353 ; 378 300 42 ; 760 396 149 ; 
506 769 340 ; 739 454 419 ; 1 1018 160 ; 923 828 155 ; 18 925 302 ; 
195 424 143 ; 537 42 217 ; 2 344 252 ; 303 702 217 ; 699 555 63 ; 
445 615 255 ; 899 699 370 ; 893 843 101 ; 698 1007 331 ; 599 449 254 ; 
1023 213 137 ; 42 998 276 ; 386 838 61 ; 64 544 76 ; 620 627 139 ; 
211 447 186 ; 910 773 247 ; 730 814 239 ; 713 857 204 ; 138 800 362 ; 
351 761 69 ; 325 917 441 ; 140 587 39 ; 684 259 217 ; 287 234 369 ; 
734 908 497 ; 483 1004 237 ; 274 975 63 ; 107 815 137 ; 907 330 114 ; 
644 443 297 ; 538 556 32 ; 101 711 186 ; 360 228 10 ; 594 834 74 ; 
478 11 293 ; 458 424 424 ; 409 724 335 ; 201 729 129 ; 531 424 489 ; 
974 257 20 ; 507 441 361 ; 194 951 287 ; 423 577 212 ; 233 887 360 ; 
244 461 74 ; 669 769 40 ; 369 536 359 ; 74 578 416 ; 498 727 269 ; 
755 759 484 ; 173 412 279 ; 100 603 94 ; 678 895 172 ; 541 523 379 ; 
1002 745 436 ; 747 422 193 ; 260 557 34 ; 838 77 227 ; 541 823 409 ; 
276 51 492 ; 689 254 179 ; 268 964 448 ; 140 845 189 ; 663 124 263 ; 
385 661 392 ; 807 418 75 ; 340 844 86 ; 417 615 410 ; 216 460 28 ; 
268 804 429 ; 522 880 486 ; 463 104 411 ; 284 453 491 ; 408 456 439 ; 
45 1001 319 ; 463 500 352 ; 283 746 283 ; 898 229 119 ; 335 549 128 ; 
115 387 433 ; 995 501 165 ; 76 280 307 ; 529 327 102 ; 986 515 74 ; 
963 342 455 ; 439 554 180 ; 161 549 296 ; 390 884 39 ; 940 612 286 ; 
303 557 445 ; 804 770 64 ; 60 482 268 ; 387 656 60 ; 902 91 129 ; 
220 958 91 ; 774 846 134 ; 299 174 241 ; 159 810 443 ; 772 296 57 ; 
305 117 409 ; 52 53 132 ; 534 985 416 ; 166 969 468 ; 257 459 336 ; 
191 934 458 ; 14 325 155 ; 188 154 277 ; 998 145 313 ; 270 527 28 ; 
387 824 404 ; 441 401 374 ; 402 781 102 ; 348 198 248 ; 807 2 414 ; 
717 708 28 ; 18 611 339 ; 173 265 85 ; 318 218 210 ; 845 330 104 ; 
646 191 55 ; 23 357 358 ; 804 575 227 ; 1002 303 486 ; 1004 197 490 ; 
689 349 277 ; 276 693 382 ; 541 26 349 ; 759 572 362 ; 66 69 272 ; 
257 860 434 ; 614 1014 108 ; 165 586 131 ; 468 560 67 ; 665 882 90 ; 
1015 987 34 ; 684 785 359 ; 710 602 72 ; 259 592 449 ; 328 901 157 ; 
164 7 75 ; 154 783 108 ; 740 558 482 ; 276 113 447 ; 134 671 455 ; 
97 186 68 ; 883 389 167 ; 461 869 443 ; 30 867 482 ; 931 600 493 ; 
938 399 285 ; 697 455 413 ; 231 101 235 ; 344 936 480 ; 1016 191 336 ; 
178 111 443 ; 567 23 280 ; 413 618 379 ; 256 900 441 ; 856 417 31 ; 
231 262 218 ; 686 271 288 ; 787 435 53 ; 699 315 440 ; 890 471 72 ; 
1001 762 40 ; 0 127 378 ; 619 374 150 ; 495 59 75 ; 913 798 307 ; 
151 420 151 ; 423 980 386 ; 858 189 120 ; 149 653 335 ; 620 438 182 ; 
359 214 264 ; 486 169 1 ; 860 691 62 ; 920 602 389 ; 694 769 316 ; 
91 768 337 ; 47 998 89 ; 237 890 336 ; 890 545 462 ; 304 899 3 ; 
519 95 443 ; 688 292 430 ; 355 490 40 ; 957 283 5 ; 702 572 469 ; 
446 749 463 ; 420 54 206 ; 286 806 486 ; 831 368 207 ; 706 79 161 ; 
801 411 422 ; 69 77 381 ; 560 230 121 ; 843 219 88 ; 391 104 413 ; 
117 683 199 ; 171 330 301 ; 978 24 105 ; 322 979 231 ; 402 776 366 ; 
813 878 192 ; 890 475 473 ; 96 760 210 ; 315 376 466 ; 419 949 130 ; 
79 176 221 ; 409 873 226 ; 433 966 234 ; 388 321 432 ; 140 507 282 ; 
1019 375 492 ; 470 20 357 ; 207 759 104 ; 583 9 476 ; 509 103 480 ; 
685 589 435 ; 535 167 158 ; 477 941 3 ; 799 645 160 ; 282 672 336 ; 
658 76 193 ; 678 294 4 ; 413 378 354 ; 423 558 13 ; 526 30 421 ; 
91 946 490 ; 259 916 271 ; 176 272 214 ; 822 60 480 ; 470 237 299 ; 
546 554 389 ; 840 866 443 ; 194 624 138 ; 753 590 331 ; 783 115 490 ; 
705 149 301 ; 598 868 484 ; 870 75 415 ; 930 783 180 ; 143 242 62 ; 
697 1007 196 ; 539 383 74 ; 140 437 407 ; 730 904 297 ; 845 771 74 ; 
994 140 218 ; 838 624 163 ; 913 344 273 ; 672 240 51 ; 914 958 306 ; 
898 98 225 ; 257 808 355 ; 694 311 198 ; 574 9 110 ; 321 459 160 ; 
461 669 269 ; 62 561 427 ; 406 26 258 ; 646 362 327 ; 580 604 116 ; 
678 989 274 ; 462 24 44 ; 774 623 17 ; 783 337 35 ; 218 782 226 ; 
888 23 283 ; 425 259 213 ; 451 309 443 ; 813 248 445 ; 393 860 195 ; 
359 339 311 ; 383 715 433 ; 1006 325 43 ; 320 628 345 ; 78 482 488 ; 
101 658 251 ; 360 271 295 ; 669 970 192 ; 918 27 11 ; 754 754 9 ; 
69 13 138 ; 785 974 477 ; 86 349 233 ; 714 499 251 ; 173 407 347 ; 
831 534 33 ; 78 525 227 ; 24 941 207 ; 51 785 85 ; 805 418 187 ; 
818 444 129 ; 768 830 187 ; 93 575 404 ; 592 302 2 ; 1000 350 164 ; 
510 475 117 ; 12 702 348 ; 953 266 70 ; 714 499 226 ; 108 626 465 ; 
553 483 130 ; 359 410 384 ; 934 98 160 ; 212 896 206 ; 562 361 162 ; 
14 1022 74 ; 716 467 489 ; 982 1013 405 ; 457 560 366 ; 59 157 33 ; 
543 560 265 ; 953 756 406 ; 28 697 229 ; 924 731 171 ; 261 333 336 ; 
260 936 70 ; 727 1 408 ; 716 102 429 ; 252 132 339 ; 410 877 77 ; 
970 707 180 ; 702 65 75 ; 375 807 5 ; 82 434 169 ; 416 274 273 ; 
328 677 483 ; 329 69 267 ; 431 178 122 ; 563 246 322 ; 417 771 95 ; 
100 331 257 ; 165 435 291 ; 972 468 377 ; 383 529 233 ; 657 490 359 ; 
310 713 123 ; 380 172 99 ; 558 358 424 ; 804 237 59 ; 551 368 167 ; 
883 909 132 ; 294 372 424 ; 762 537 97 ; 267 54 234 ; 757 678 357 ; 
447 693 302 ; 619 13 289 ; 978 685 429 ; 191 765 151 ; 559 384 0 ; 
444 420 347 ; 816 556 430 ; 329 857 472 ; 384 83 478 ; 38 716 321 ; 
731 983 423 ; 744 536 322 ; 406 469 81 ; 147 960 27 ; 531 208 278 ; 
951 8 485 ; 483 690 53 ; 316 643 125 ; 400 333 79 ; 92 291 351 ; 
51 1006 449 ; 587 120 348 ; 32 877 1 ; 993 565 479 ; 177 443 46 ; 
185 881 17 ; 876 738 80 ; 495 388 455 ; 828 367 295 ; 95 730 335 ; 
77 107 432 ; 197 215 239 ; 51 44 399 ; 616 279 487 ; 35 661 212 ; 
916 550 370 ; 631 366 363 ; 1019 665 271 ; 362 257 418 ; 68 248 283 ; 
175 332 390 ; 390 468 312 ; 435 167 221 ; 714 922 404 ; 352 623 184 ; 
902 501 44 ; 245 564 468 ; 910 480 11 ; 143 890 150 ; 392 81 464 ; 
724 392 8 ; 168 780 379 ; 335 341 278 ; 234 978 205 ; 857 182 491 ; 
334 446 183 ; 898 603 2 ; 354 366 323 ; 221 125 157 ; 302 245 449 ; 
694 434 385 ; 450 797 249 ; 792 527 430 ; 746 692 29 ; 928 548 183 ; 
351 755 308 ; 954 841 274 ; 296 148 445 ; 421 366 443 ; 667 727 336 ; 
77 456 111 ; 874 909 157 ; 378 507 436 ; 46 441 224 ; 594 608 222 ; 
326 609 466 ; 143 943 1 ; 292 128 499 ; 658 692 120 ; 361 452 365 ; 
817 515 200 ; 702 249 337 ; 186 433 452 ; 627 385 26 ; 211 59 264 ; 
820 661 159 ; 740 591 393 ; 868 450 172 ; 536 606 320 ; 989 160 494 ; 
480 380 199 ; 729 678 116 ; 138 826 51 ; 523 328 229 ; 582 900 384 ; 
220 19 347 ; 811 488 132 ; 237 77 12 ; 844 981 284 ; 1004 496 245 ; 
360 371 230 ; 14 40 54 ; 840 411 376 ; 144 968 482 ; 21 104 98 ; 
40 475 444 ; 529 643 488 ; 606 527 83 ; 563 256 81 ; 35 521 101 ; 
407 751 9 ; 447 437 209 ; 858 853 336 ; 802 384 44 ; 906 438 361 ; 
357 50 50 ; 1001 907 122 ; 504 526 323 ; 760 383 177 ; 257 60 153 ; 
1008 741 448 ; 422 759 263 ; 251 791 66 ; 635 639 56 ; 49 632 18 ; 
100 646 132 ; 1007 701 98 ; 509 260 47 ; 893 426 343 ; 953 131 124 ; 
671 895 429 ; 406 19 398 ; 173 613 232 ; 812 18 159 ; 421 224 15 ; 
43 313 100 ; 744 759 156 ; 1005 158 375 ; 407 61 341 ; 538 725 134 ; 
409 623 411 ; 428 505 330 ; 18 809 100 ; 36 340 409 ; 260 507 302 ; 
573 724 139 ; 308 16 470 ; 466 316 123 ; 528 101 420 ; 229 779 391 ; 
852 362 337 ; 333 617 58 ; 118 253 319 ; 459 63 185 ; 966 685 65 ; 
666 704 329 ; 683 766 259 ; 999 549 155 ; 76 313 66 ; 855 484 38 ; 
193 169 343 ; 810 264 116 ; 40 787 401 ; 103 304 136 ; 788 881 127 ; 
468 694 93 ; 210 57 284 ; 760 753 59 ; 49 891 442 ; 534 533 422 ; 
703 404 189 ; 967 104 302 ; 730 138 445 ; 10 290 217 ; 891 901 380 ; 
562 430 88 ; 619 626 480 ; 348 481 230 ; 215 311 110 ; 748 217 244 ; 
129 978 170 ; 233 909 77 ; 371 626 377 ; 661 383 35 ; 538 243 90 ; 
969 891 105 ; 571 983 263 ; 29 261 323 ; 340 300 291 ; 558 388 383 ; 
512 1010 191 ; 397 287 356 ; 1023 532 346 ; 382 484 413 ; 625 446 195 ; 
492 275 465 ; 451 667 22 ; 713 654 298 ; 1013 989 407 ; 377 516 87 ; 
363 792 465 ; 650 172 230 ; 159 810 35 ; 643 796 475 ; 65 419 117 ; 
340 580 343 ; 1007 687 239 ; 637 341 491 ; 603 24 476 ; 95 47 9 ; 
887 629 482 ; 36 699 417 ; 846 142 243 ; 618 609 338 ; 13 435 89 ; 
594 886 438 ; 257 805 139 ; 598 152 158 ; 622 212 320 ; 669 261 267 ; 
274 687 30 ; 973 452 154 ; 92 868 198 ; 701 418 304 ; 112 612 443 ; 
998 870 308 ; 780 445 366 ; 932 4 491 ; 121 200 333 ; 382 999 95 ; 
46 869 421 ; 498 603 275 ; 342 373 389 ; 761 990 1 ; 349 177 234 ; 
195 401 263 ; 641 196 429 ; 645 247 473 ; 845 897 90 ; 820 120 403 ; 
665 13 273 ; 245 181 183 ; 618 298 198 ; 584 507 264 ; 761 393 221 ; 
139 392 10 ; 335 366 218 ; 582 95 187 ; 455 757 224 ; 576 516 353 ; 
589 658 489 ; 770 845 14 ; 44 507 435 ; 551 512 450 ; 945 253 362 ; 
313 344 468 ; 679 630 427 ; 775 533 458 ; 508 57 52 ; 1 426 44 ; 
659 591 232 ; 480 397 37 ; 988 449 88 ; 476 95 420 ; 729 325 92 ; 
49 293 133 ; 679 400 362 ; 188 842 358 ; 245 843 297 ; 671 275 269 ; 
238 283 30 ; 636 880 1 ; 61 200 70 ; 156 589 434 ; 481 505 358 ; 
775 342 267 ; 151 492 173 ; 994 298 292 ; 813 879 165 ; 64 945 162 ; 
347 1011 194 ; 203 713 396 ; 404 895 488 ; 993 17 53 ; 474 639 245 ; 
816 966 279 ; 284 319 270 ; 583 352 349 ; 438 573 327 ; 359 15 256 ; 
347 129 32 ; 36 482 239 ; 931 446 63 ; 948 472 443 ; 563 653 4 ; 
505 292 134 ; 825 706 170 ; 153 248 122 ; 726 783 201 ; 741 84 352 ; 
871 472 399 ; 329 184 318 ; 775 99 166 ; 223 418 13 ; 877 706 293 ; 
145 444 216 ; 852 998 402 ; 76 812 375 ; 859 186 76 ; 943 1022 170 ; 
392 169 375 ; 576 688 34 ; 675 218 43 ; 69 680 95 ; 775 41 390 ; 
195 990 379 ; 169 396 489 ; 981 627 193 ; 143 1011 341 ; 141 73 260 ; 
311 900 412 ; 999 551 180 ; 193 530 100 ; 873 261 439 ; 915 216 492 ; 
881 23 411 ; 253 1000 182 ; 880 781 475 ; 867 638 264 ; 940 331 400 ; 
816 967 437 ; 343 971 276 ; 874 527 235 ; 111 758 185 ; 327 34 138 ; 
351 85 389 ; 327 331 210 ; 85 746 151 ; 723 94 291 ; 30 610 2 ; 
997 244 158 ; 944 188 487 ; 447 108 22 ; 181 221 456 ; 215 183 440 ; 
300 37 363 ; 631 771 254 ; 353 735 306 ; 448 554 63 ; 34 217 366 ; 
